case_id,num_plaquettes,x,time,repetitions,term_ordering,circuit_hash,circuit_structure_hash,source_gate_count,source_depth,source_1q_count,source_2q_count,pauli_term_count,mean_pauli_weight,interaction_edge_count,interaction_mean_degree,interaction_max_degree,interaction_range,target_node_count,target_edge_count,target_average_degree,target_diameter,target_mean_shortest_path,mapping_mean_interaction_distance,mapping_max_interaction_distance,target_connected,cohort,target_name,target_topology,layout_name,target_kind,target_definition,target_hash,physical_qubits,prior_case_id,mapping_feature_note,case_family,strategy,seed,version,native_2q_count,native_2q_depth,native_depth,estimated_duration,routing_2q_overhead,compile_seconds,verification_result,failure,verification_error,verification_tolerance,verification_method,final_layout,basic_native_2q_count,teleport_native_2q_count,delta_native_2q_count,basic_native_2q_depth,teleport_native_2q_depth,delta_native_2q_depth,basic_estimated_duration,teleport_estimated_duration,delta_estimated_duration,label,lexicographic_label
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler_19,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,,N4_x1_t0.16_r2_reversed__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler,basic,19,v0.4.0,72,64,357,3.109376399999996e-05,-22,0.0078544479983975,True,,4.522402276375828e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[5, 4, 3, 2]",72,68,-4,64,60,-4,3.109376399999996e-05,2.9761319999999963e-05,-1.3324439999999946e-06,teleport,teleport
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler_29,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,,N4_x1_t0.16_r2_reversed__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler,basic,29,v0.4.0,72,64,285,2.5487375999999983e-05,-22,0.0078460709992214,True,,9.350779277926773e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[2, 3, 4, 5]",72,68,-4,64,60,-4,2.5487375999999983e-05,2.2871993999999984e-05,-2.6153819999999995e-06,teleport,teleport
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler_37,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,,N4_x1_t0.16_r2_reversed__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler,basic,37,v0.4.0,72,64,320,3.0393132000000006e-05,-22,0.0082587290016817,True,,5.1659203454291947e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[6, 5, 4, 3]",72,68,-4,64,60,-4,3.0393132000000006e-05,3.0694386000000004e-05,3.0125399999999744e-07,teleport,teleport
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler_47,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,,N4_x1_t0.16_r2_reversed__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_heavy_hex_like_7q_transpiler,basic,47,v0.4.0,72,64,324,2.5428767999999968e-05,-22,0.0081580940022831,True,,9.742965347670805e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 2, 1, 0]",72,68,-4,64,60,-4,2.5428767999999968e-05,2.3341967999999977e-05,-2.0867999999999916e-06,teleport,teleport
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_11,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,basic,11,v0.4.0,72,64,252,2.3175911999999972e-05,-22,0.0074843100010184,True,,2.425049608520476e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",72,68,-4,64,60,-4,2.3175911999999972e-05,2.295746399999999e-05,-2.1844799999998216e-07,teleport,teleport
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_19,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,basic,19,v0.4.0,72,64,252,2.3175911999999972e-05,-22,0.0087666519975755,True,,2.425049608520476e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",72,68,-4,64,60,-4,2.3175911999999972e-05,2.295746399999999e-05,-2.1844799999998216e-07,teleport,teleport
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_29,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,basic,29,v0.4.0,72,64,252,2.3175911999999972e-05,-22,0.0068459449976217,True,,2.425049608520476e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",72,68,-4,64,60,-4,2.3175911999999972e-05,2.295746399999999e-05,-2.1844799999998216e-07,teleport,teleport
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_37,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,basic,37,v0.4.0,72,64,252,2.3175911999999972e-05,-22,0.0068732679937966,True,,2.425049608520476e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",72,68,-4,64,60,-4,2.3175911999999972e-05,2.295746399999999e-05,-2.1844799999998216e-07,teleport,teleport
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable_47,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_favorable,basic,47,v0.4.0,72,64,252,2.3175911999999972e-05,-22,0.0069735849974676,True,,2.425049608520476e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",72,68,-4,64,60,-4,2.3175911999999972e-05,2.295746399999999e-05,-2.1844799999998216e-07,teleport,teleport
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread_11,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.6153846153846154,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread,basic,11,v0.4.0,78,67,290,3.070703999999996e-05,-16,0.0091020899999421,True,,9.548603001265969e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 2, 6]",78,74,-4,67,62,-5,3.070703999999996e-05,4.004080799999999e-05,9.333768000000035e-06,teleport,teleport
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread_19,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.6153846153846154,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread,basic,19,v0.4.0,78,67,290,3.070703999999996e-05,-16,0.0074264189970563,True,,9.548603001265969e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 2, 6]",78,74,-4,67,62,-5,3.070703999999996e-05,4.004080799999999e-05,9.333768000000035e-06,teleport,teleport
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread_29,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.6153846153846154,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread,basic,29,v0.4.0,78,67,290,3.070703999999996e-05,-16,0.0072229850047733,True,,9.548603001265969e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 2, 6]",78,74,-4,67,62,-5,3.070703999999996e-05,4.004080799999999e-05,9.333768000000035e-06,teleport,teleport
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread_37,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.6153846153846154,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread,basic,37,v0.4.0,78,67,290,3.070703999999996e-05,-16,0.0068501799978548,True,,9.548603001265969e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 3, 2, 6]",78,74,-4,67,62,-5,3.070703999999996e-05,4.004080799999999e-05,9.333768000000035e-06,teleport,teleport
dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread_47,4,1.0,0.16,2,reversed,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571,63750b2d38357d5cd9f9fb922cc3dfb8e294b61159a2362da953e87c8d5996e0,277,197,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.6153846153846154,2.0,1,robustness,synthetic_irregular_7q_spread,irregular,spread,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 2, 3, 5]",N4_x1_t0.16_r2_reversed__synthetic_irregular_7q_spread__seed7,identity proxy before selection when layout is transpiler,dabd84c4a3325ef21b50a394178e913fd5ef5dba3253c4dc929ef5785b340571_synthetic_irregular_7q_spread,basic,47,v0.4.0,78,67,263,3.779549999999997e-05,-16,0.0070237039981293,True,,4.972773699128632e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2, 3, 4]",78,74,-4,67,62,-5,3.779549999999997e-05,4.004080799999999e-05,2.245308000000026e-06,teleport,teleport
199175ead0c72935d7a99429464f9050e079ef6f760813698618253a465ecf60_synthetic_irregular_7q_favorable_11,4,4.0,0.32,2,symmetry,199175ead0c72935d7a99429464f9050e079ef6f760813698618253a465ecf60,840108f27be7018d9523cce50ed0465580fc76086dc4d719c7931a97dc6b3878,277,165,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x4_t0.32_r2_symmetry__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,199175ead0c72935d7a99429464f9050e079ef6f760813698618253a465ecf60_synthetic_irregular_7q_favorable,basic,11,v0.4.0,43,37,173,1.4536782000000004e-05,-45,0.0067650870041688,True,,1.022774131157013e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",43,54,11,37,47,10,1.4536782000000004e-05,1.6754561999999986e-05,2.2177799999999827e-06,basic,basic
199175ead0c72935d7a99429464f9050e079ef6f760813698618253a465ecf60_synthetic_irregular_7q_favorable_19,4,4.0,0.32,2,symmetry,199175ead0c72935d7a99429464f9050e079ef6f760813698618253a465ecf60,840108f27be7018d9523cce50ed0465580fc76086dc4d719c7931a97dc6b3878,277,165,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x4_t0.32_r2_symmetry__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,199175ead0c72935d7a99429464f9050e079ef6f760813698618253a465ecf60_synthetic_irregular_7q_favorable,basic,19,v0.4.0,43,37,173,1.4536782000000004e-05,-45,0.0066329060064163,True,,1.022774131157013e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",43,54,11,37,47,10,1.4536782000000004e-05,1.6754561999999986e-05,2.2177799999999827e-06,basic,basic
199175ead0c72935d7a99429464f9050e079ef6f760813698618253a465ecf60_synthetic_irregular_7q_favorable_29,4,4.0,0.32,2,symmetry,199175ead0c72935d7a99429464f9050e079ef6f760813698618253a465ecf60,840108f27be7018d9523cce50ed0465580fc76086dc4d719c7931a97dc6b3878,277,165,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x4_t0.32_r2_symmetry__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,199175ead0c72935d7a99429464f9050e079ef6f760813698618253a465ecf60_synthetic_irregular_7q_favorable,basic,29,v0.4.0,43,37,173,1.4536782000000004e-05,-45,0.0068835700003546,True,,1.022774131157013e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",43,54,11,37,47,10,1.4536782000000004e-05,1.6754561999999986e-05,2.2177799999999827e-06,basic,basic
199175ead0c72935d7a99429464f9050e079ef6f760813698618253a465ecf60_synthetic_irregular_7q_favorable_37,4,4.0,0.32,2,symmetry,199175ead0c72935d7a99429464f9050e079ef6f760813698618253a465ecf60,840108f27be7018d9523cce50ed0465580fc76086dc4d719c7931a97dc6b3878,277,165,173,104,19,1.6842105263157894,3,1.5,2,1,7,8,2.2857142857142856,3,1.809523809523809,1.0,1.0,1,robustness,synthetic_irregular_7q_favorable,irregular,favorable,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [2, 6], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 2], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",c8b003a1553d070cddc2acc63823ce20487791b575f8614922ec632ce2dbf9e1,"[0, 1, 2, 3]",N4_x4_t0.32_r2_symmetry__synthetic_irregular_7q_favorable__seed7,identity proxy before selection when layout is transpiler,199175ead0c72935d7a99429464f9050e079ef6f760813698618253a465ecf60_synthetic_irregular_7q_favorable,basic,37,v0.4.0,43,37,173,1.4536782000000004e-05,-45,0.0062640179967274,True,,1.022774131157013e-14,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1, 2, 3]",43,54,11,37,47,10,1.4536782000000004e-05,1.6754561999999986e-05,2.2177799999999827e-06,basic,basic
